,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
388,Thanh Hà,Manhua,,"Romance, Shoujo, Comedy, Manhua, ","76,964",4,76964,Thanh hà – chap 4
389,Fire Stone,Shounen,,"Action, VnComic, Shounen, ","76,963",4,76963,Fire stone chap 4
390,Samurai High School,,Đang cập nhật,", ","76,963",4,76963,Chapter 25: 
391,Học trò ngỗ nghịch đừng bắt ta đợi,Romance,Gió Cát Xanh,"Romance, Fantasy, ","76,952",4,76952,Chapter 1
392,"Yurayura, Yureru",Drama,Đang cập nhật,"Drama, Fantasy, Romance, Manga, ","76,946",4,76946,Chapter 1: One shot
393,Shinyuu to Watashi no Suki na Hito,Shoujo,YAGAMI Rina,"Romance, School Life, Shoujo, ","76,937",4,76937,Chapter 2.2
394,Hoàng Hậu Vô Đức,Romance,Tửu Tiểu Thất,"Cổ Đại, Romance, Shoujo, Manhua, ","76,921",4,76921,Chapter 8
395,Đông Quách Tiểu Tiết,Manhua,Quan Sơn Hải,"Mystery, Manhua, Martial Arts, ","76,920",4,76920,Chapter 90
396,Nữ đế Khuynh Thành,Cổ Đại,Thùy Phạm,"Cổ Đại, Xuyên không, Manhua, ","76,917",4,76917,Chương 19
397,Sore Ga Sekai No Futsu Ni Naru,School Life,Đang cập nhật,"Drama, School Life, Josei, Supernatural, Sci-fi, ","76,911",4,76911,Chapter 2
398,Onyanoko Darling,Historical,,"Harem, Webtoon, Historical, ","76,903",4,76903,Onyanoko darling – chap 3
399,Điều Không Tưởng Của Tháng Sáu,Comedy,RinaSuji_201,"School Life, Comedy, Manhua, ","76,903",4,76903,Chap 0
400,Nam Châm Tình Yêu [My Lovely Master],Comedy,Han Yu Rang,"Romance, Shoujo, Comedy, Manhwa, ","76,900",4,76900,Nam châm tình yêu chap 086
401,Pháp Y Cuồng Phi,Shoujo,Đang cập nhật,"Cổ Đại, Mystery, Shoujo, Xuyên Không, Manhua, ","76,899",4,76899,Chapter 21
402,Final Fantasy IX Doujinshi Collection,Doujinshi,Shirow Miwa,"Drama, Fantasy, Doujinshi, ","76,891",4,76891,Chapter 1
403,Bi Minh Chi Kiếm,Action,Tịnh Vũ,"Action, Comedy, Martial Arts, Adventure, Manhwa, ","76,890",4,76890,Chapter 24
404,Y Phi Quyền Khuynh Thiên Hạ,Manhua,Amber漫研社,"Cổ Đại, Romance, Xuyên không, Manhua, ","98,169",4,98169,Chap 4
405,Độc bộ thiên hạ : đặc công thần y tiểu thú phi ,Romance,Dâu quý sờ tộc,"Romance, Xuyên không, Manhua, ","76,889",4,76889,TUYỂN THÀNH VIÊN
406,TỚ VÀ CẬU,Comic,din0ar0,"Drama, Comic, ","76,885",4,76885,Tớ và cậu chap 2
407,Nguyên Tôn,Adventure,Thiên Tằm Thổ Đậu,"Action, Fantasy, Manhua, Adventure, ","76,877",4,76877,Nguyên tôn chapter 113 video
408,Renai Library,School Life,Otani Hanayo,"Romance, School Life, Shoujo, Comedy, One Shot, ","76,875",4,76875,Renai Library OneShot
409,Jinboku shounen hanako-kun,Supernatural,Đang cập nhật,"Shounen, Fantasy, Supernatural, Historical, Action, Comedy, ","76,872",4,76872,Chapter1.2
410,Quân Dữ Vọng Tâm,Romance,,"Mystery, Romance, Shoujo, Manhua, Supernatural, ","76,867",4,76867,Quân dữ vọng tâm – chap 14
411,1001 Nights,Adventure,Han Seung Hee - Jun Jin Suk,"Action, Adventure, Manhwa, ","76,865",4,76865,Chapter 74
412,KHR Doujinshi - Apron wars,Romance,RE: sKEY,"Romance, Shoujo Ai, One Shot, Doujinshi, Shounen, ","76,862",4,76862,Chapter 0
413,Lilim Kiss,Manga,Mizuki Kawashita,"Romance, Manga, ","76,860",4,76860,Chapter 24
414,Sugiru 17 No Haru,,Đang cập nhật,", ","76,851",4,76851,Chapter 4
415,Stella To Mille Feuille,,Đang cập nhật,", ","76,851",4,76851,Chapter 3
416,Bloody Cross,Fantasy,YONEYAMA Shiwo,"Romance, Fantasy, Supernatural, Action, Shounen, ","76,844",4,76844,Bloody cross chương 028: bên trong bóng tối
417,Yêu Phải Vampire,Romance,Đang cập nhật,"Drama, Romance, Shoujo, Comedy, Manhua, ","76,843",4,76843,Chapter 5
418,Tối Cường Phản Sáo Lộ Hệ Thống,Action,Đang cập nhật,"Mystery, Manhua, Shounen, Adventure, Action, Xuyên Không, ","76,837",4,76837,Chapter 336
419,Ssg - Meimon Danshikou Keppuuroku,School Life,Sakurai Shushushu,"Drama, Romance, Shoujo, Gender Bender, School Life, ","76,833",4,76833,Chapter 11
420,Zero Point,Comedy,,"Action, Comedy, Manhua, ","76,827",4,76827,Zero point chap 1.2
421,Shiryou Jutsushi no Otetsudai,Drama,Đang cập nhật,"Drama, Fantasy, Manga, ","76,824",4,76824,Chapter 4
422,Hoàng Tử Có Độc,Shoujo,Yuzuki Jun,"School Life, Shoujo, Comedy, Manga, ","76,822",4,76822,Chapter 5
423,"Baby, please kill me",Seinen,Kazuho,"School Life, Seinen, Comedy, Martial Arts, ","76,812",4,76812,"Baby, please kill me chap 027"
424,Cửu Vĩ Hồ Ly - Doujinshi Naruto và Sasuke,Doujinshi,Route463,"Harem, One Shot, Romance, Comic, Comedy, Doujinshi, ","76,811",4,76811,Chapter 0
425,marugoto anjuy gakuen,Romance,Amatsu Sae,"Romance, School Life, Comedy, Supernatural, ","76,807",4,76807,Marugoto anjuy gakuen chapter 15
426,Nghịch duyên 1,Romance,NgaNguyen2003,"Romance, School Life, ","76,806",4,76806,Chap 4
427,Snow of Spring,One Shot,Itou Hachi,"Drama, Romance, Soft Yuri, One Shot, Supernatural, ","76,801",4,76801,Snow of spring chap extras
428,Isekai Shihai No Skill Taker: Zero Kara Hajimeru Dorei Harem,Fantasy,Đang cập nhật,"Action, Fantasy, Harem, Martial Arts, ","76,799",4,76799,Chapter 38
429,Koi Koinegau ♦ Khát tình,Shoujo,Haruka Izumi,"Drama, Slice of Life, One Shot, Romance, School Life, Shoujo, ","76,793",4,76793,Koi koinegau ♦ khát tình one short
430,[N52] The Flash,Shounen,DC Comics,"Sci-fi, Shounen, Supernatural, Adventure, Action, Comic, Martial Arts, ","76,787",4,76787,[n52] the flash chap 6
431,Assassins Creed II - Diamante,Comedy,D.D.Works (Circle) & Hinoe,"Comedy, Doujinshi, ","76,781",4,76781,Chapter 0
432,Kono Kanojo wa Fiction desu,Romance,WATANABE Shizumu,"Romance, Comedy, Supernatural, Shounen, ","76,779",4,76779,Kono Kanojo wa Fiction desu Chap 33 [End]
433,Hoa ngôn tâm nguyện,Romance,Đang cập nhật,"Drama, Manhua, Horror, Shounen, Romance, Shoujo, Tragedy, ","76,778",4,76778,Chapter 33
434,Ib Doujinshi,Romance,Đang cập nhật,"Romance, Fantasy, Horror, Shoujo, Doujinshi, ","76,775",4,76775,Chapter 1
435,Q & A (To Aru Kagaku no Railgun Doujinshi ),Soft Yuri,Kaisen Teikoku,"Soft Yuri, ","76,762",4,76762,Chapter 1
436,Dokgo | Độc Cô,School Life,"Baek Seung Hoon,Meen","Action, School Life, Webtoon, Manhwa, ","76,743",4,76743,Kỳ cuối
437,Thái Cổ Cuồng Ma,Webtoon,Hán Lệ,"Mystery, Manhua, Martial Arts, Webtoon, ","76,740",4,76740,Chapter 44
438,[Truyện Tranh] Hachi Ichi - 8 Nàng 1 Chàng - Tiếng Việt,Seinen,Đang cập nhật,"Romance, Seinen, Comedy, Harem, Manga, ","76,735",4,76735,Chapter 60
439,[Truyện Tranh] Ma Cà Rồng Hộ Mệnh - Bản Tiếng Việt Mới Nhất,Romance,Hwang Mi Ri,"Romance, Shoujo, Supernatural, ","76,732",4,76732,Chapter 10
440,Ilya,Action,DEOKHWA Hong,"Action, Fantasy, Manhua, Adventure, Supernatural, ","76,730",4,76730,Ilya chapter 8
441,Psychometry,Fantasy,Đang cập nhật,"Action, Fantasy, Webtoon, Manhwa, ","76,729",4,76729,Chapter 19
442,Citrus Anothology : Lovely Party,School Life,Đang cập nhật,"Romance, School Life, Comedy, Yuri, Shoujo-ai, ","76,722",4,76722,Chapter 1: Hoán đổi 
443,KIỆT HỰU CHI QUỐC,Supernatural,Team Turtle Comics,"Comedy, Supernatural, ","76,709",4,76709,Chap 1.2
444,Phát ảnh từ thiện,VnComic,Nguyễn Thị Tuyết My,"Comic, VnComic, Art Book, ","76,703",4,76703,Quà cho các bạn phần cuối
445,"Sắc Đỏ, Lồng Đèn Và Yêu Ma",Slice of Life,Đang Cập Nhật,"Slice of Life, Psychological, Fantasy, Shoujo, Supernatural, Comedy, ","76,703",4,76703,Chương 16
446,Mayple-san no Tea Time,Sci-fi,Kuuta Aoi,"Drama, Slice of Life, Seinen, Sci-fi, ","76,686",4,76686,Mayple
447,Koganeiro,Slice of Life,Yokota Takuma,"Romance, School Life, Comedy, Slice of Life, Shounen, ","76,684",4,76684,Koganeiro chapter 003
448,Màu của tình yêu,One Shot,Hiền Diệu,"Romance, One Shot, ","76,684",4,76684,Chapter 1: Oneshot
449,No.6 Dj - Kiss Kiss Kiss,Shounen,Đang cập nhật,"Romance, Comedy, Shoujo Ai, Doujinshi, Shounen, ","76,682",4,76682,Chapter 1
450,Tớ Nhường Cậu Ấy Cho Cậu ,School Life,Mê Đọc Truyện - VPTU ,"Romance, School Life, Drama, ","76,663",4,76663,Chap 1
451,Nozomu Nozomi,Gender Bender,Đang cập nhật,"Gender Bender, ","76,659",4,76659,Chapter 9
452,Slow Step,,Đang cập nhật,", ","76,652",4,76652,Chapter 55
453,Bệnh đô thị,Fantasy,Tri Âm Mạn Khách,"Fantasy, Manhua, Đam Mỹ, ","76,649",4,76649,Chap 19
454,Khi Ký Ức Bị Phân Tán,Manhua,Đang cập nhật,"Drama, Comic, Manhua, ","76,642",4,76642,Chapter 0: Giới thiệu
455,Yển Sư,Historical,,"Mystery, Manhua, Fantasy, Adventure, Historical, Action, ","76,637",4,76637,Yển sư – chap 46
456,Teenage Mutant Ninja Turtles (TMNT),Seinen,Tom Waltz - Kevin Eastman,"Action, Seinen, Comic, Adventure, ","76,635",4,76635,Chapter 1
457,Ác nữ hoàng hậu,Manhua,Đang cập nhật,"Romance, Shoujo, Manhua, Historical, ","76,632",4,76632,Chapter 130
458,S+/Special Secret Plus,School Life,Hazuki Megumi,"Drama, Romance, Shoujo, School Life, ","76,626",4,76626,Chapter 17
459,doreamon chế,Comedy,Những Người thích Chế Doreamon,"Comic, Comedy, ","76,623",4,76623,Doreamon chế chap 20
460,Ảnh đế lão công độc ác yêu,Manhua,Đang cập nhật,"Drama, Romance, Manhua, ","76,614",4,76614,Chapter 33
461,Smells Like Green Spirit,Yaoi,Nagai Saburou,"Drama, Psychological, Yaoi, School Life, ","76,611",4,76611,Smells like green spirit chap 15: extra
462,Nữ hoàng lạnh lùng và Đội bóng rổ,School Life,Ichikawa Shou,"Romance, School Life, One Shot, Manga, ","76,601",4,76601,Chapter 1: Oneshot
463,Lying Ring Finger,Shoujo,Sugiyama Miwako,"Romance, School Life, Shoujo, Manga, ","76,590",4,76590,Lying ring finger chap 3 [End]
464,[Truyện Sims] How My Big Brother Turned Into A Vampire,Shoujo Ai,X - Mèo - Phương Tây,"Romance, Shoujo Ai, Supernatural, Shounen, ","76,580",4,76580,Chapter 1
465,Wistorias wand and sword,Fantasy,Omori Fujino,"Fantasy, Manga, ","76,579",4,76579,Chapter 2
466,BA CHỊ EM - SHIWHAMONG,Comedy,SHIWHAMONG,"Drama, Comedy, Manhua, ","76,578",4,76578,Chapter 2
467,Indian Summer,One Shot,Asada Hiroyuki,"One Shot, Manga, ","76,576",4,76576,Chapter 1: Oneshot
468,Nam Thần Ma Cà Rồng Muốn Bắt Tôi,Manhua,Gôm,"Romance, Manhua, ","76,574",4,76574,Chap 4
469,Tôi không phải nữ phụ ác độc,Romance,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","76,573",4,76573,Chapter 84
470,Học Viện Ma Cà Rồng,Manhwa,Đang cập nhật,"Horror, Manhwa, ","76,555",4,76555,Chapter 2.2
471,Lừa gạt thiếu gia quí tộc làm bạn trai,Comedy,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","76,549",4,76549,Chapter 9
472,Tình Ái Như Ca,Cổ Đại,kiwimanga,"Cổ Đại, Manhua, Manga, ","76,535",4,76535,Chap 0: Giới thiệu
473,Life,Psychological,Suenobu Keiko,"Romance, Slice of Life, Psychological, School Life, Shoujo, Drama, Tragedy, ","76,534",4,76534,Life chap 39
474,Edo Karuta,Historical,AME Arare,"Romance, Shoujo, Historical, ","76,533",4,76533,Edo karuta chap 4
475,Nghiên Hương Kỳ Đàm,Đam Mỹ,Đang cập nhật,"Cổ Đại, Soft Yaoi, Manhua, Đam Mỹ, ","76,529",4,76529,Chapter 62
476,Đầu bếp trứ danh,Manga,Đang cập nhật,"Slice of Life, Cooking, Manga, Shounen, ","76,517",4,76517,Chapter 99
477,Othello,School Life,Ikezawa Satomi,"Action, School Life, Adventure, Sci-fi, Manga, ","76,514",4,76514,Chapter 15
478,Ohoshi-Sama Ni Onegai!,Romance,Đang cập nhật,"Romance, School Life, Shoujo, ","76,511",4,76511,Chapter 9: END
479,New Face,Harem,Đang cập nhật,"Harem, Manhwa, ","76,508",4,76508,Chapter 11
480,Bokura no Kiseki,Action,Natsuo Kumeta,"Mystery, Fantasy, Romance, School Life, Shoujo, Gender Bender, Action, Supernatural, ","76,507",4,76507,Bokura no kiseki chap 0
481,Anh Chị Em,Comedy,Ginyu,"Romance, School Life, Comedy, Webtoon, ","76,507",4,76507,Ch.024
482,Cô tiểu thư à. Em là của anh,Manga,phamtuyetnhi,"Manga, ","76,495",4,76495,Chap3!Lại gặp anh ở đây rồi
483,Là vì ai ?,Romance,MaicoloR,"Romance, Comedy, ","76,486",4,76486,chap 8
484,Royal Seventeen,Shoujo,Kayono,"Romance, Drama, Shoujo, Comedy, ","76,483",4,76483,Chapter 1
485,Tatakae! Ryōzanpaku Shijō Saikyō no Deshi,Manga,Masuena Syun,"Shounen, School Life, Action, Comedy, Martial Arts, Manga, ","76,481",4,76481,Chapter 28: End
486,Phồn Hoa Phai Màu,Manhua,,"Manhua, ","76,473",4,76473,Phồn hoa phai màu 
487,Nishiki-kun no Nasugamama,Shoujo,Shiraishi Yuki,"Romance, Fantasy, Shoujo, ","76,466",4,76466,Nishiki
488,Trời Giáng Mỹ Nam Đến Nhà Ta,Fantasy,Duyên Mạn Động Mạn,"Mystery, Manhua, Romance, Fantasy, Shoujo, Supernatural, Comedy, ","76,465",4,76465,Chapter 34
489,Hoàng Phi Hồng phần IV,Adventure,Takeshi Maekawa,"Action, Comedy, Manhua, Adventure, Tragedy, ","76,465",4,76465,Chapter 156: Raw
490,CÔNG CHÚA TẠM THỜI,Romance,Truyện nhà Scarlett,"Romance, Comic, Xuyên không, ","76,465",4,76465,Chap 1
491,Tôi đã biến người bạn thơ ấu thành con gái,Romance,BANJO Azusa,"Romance, Comedy, Gender Bender, ","76,462",4,76462,Chapter 6: 
492,Naqua-Den (Truyền thuyết về Nakua),Manga,Đang cập nhật,"Manga, ","76,458",4,76458,Chapter 25
493,Cậu đã cười,Shounen,Akane Sora,"Drama, Slice of Life, One Shot, Tragedy, Shounen, ","76,455",4,76455,Chapter 1
494,"Lăng Thiếu! Nhẹ Một Chút, Đau",Manhua,Đang cập nhật,"Drama, Manhua, ","76,452",4,76452,Chapter 84
495,Phong Vân Chiến Thần,Manhwa,Đang cập nhật,"Action, Martial Arts, Adventure, Manhwa, ","76,452",4,76452,Chapter 30
496,Karakai Jouzu no (Moto) Takagi-san,Comedy,Đang cập nhật,"Romance, School Life, Seinen, Comedy, ","76,445",4,76445,Chapter 55
497,Hoa Hồng Đen,Manga,Do Do,"School Life, Horror, Manga, ","76,434",4,76434,Chapter 2
498,Dòng Chảy Trong Mơ,Shoujo,Đang cập nhật,"Romance, Fantasy, Shoujo, Comedy, Manhua, ","76,431",4,76431,Chapter 8
499,Tuyệt Thế Yêu Đế,Mystery,Đang cập nhật,"Mystery, Fantasy, Martial Arts, Manhua, ","76,429",4,76429,Chapter 62
500,Đấu trường Trái tim,Fantasy,Tống Tất Tuệ,"Fantasy, ","76,428",4,76428,Chapter 4
501,Chuyện tình công chúa cá và hoàng tử người,Historical,Anan28,"Cổ Đại, Tạp chí truyện tranh, One Shot, Historical, ","76,419",4,76419,Phần1
502,Sumikko No Futari,One Shot,Đang cập nhật,"One Shot, ","76,408",4,76408,Chapter 1: One shot
503,Đảo Rape,Comedy,,"Harem, Comedy, ","76,405",4,76405,Đảo rape chap 10.5
504,Toki,Sports,,"Soft Yuri, Comedy, Sci-fi, Shoujo-ai, Sports, ","76,403",4,76403,Toki chap 1
505,Qúy Tộc,Manhua,,"Romance, Comedy, Manhua, ","62,280",4,62280,Qúy tộc chap 7
506,TOUHOU BOUGETSUSHOU: SILENT SINNER IN BLUE,Drama,"Aki Eda,Zun","Action, Drama, Fantasy, Manga, Shounen, ","76,396",4,76396,Chapter 9
507,Câu lạc bộ sa đoạ,Seinen,Đang cập nhật,"Seinen, Comedy, ","76,393",4,76393,Chapter 36
508,Niết Bàn Chi Phượng Nhan Lâm Ca,Cổ Đại,Đang cập nhật,"Cổ Đại, Xuyên Không, Manhua, ","76,387",4,76387,Chapter 8
509,Tôi Không Phải Bạn Trai Của Cậu,Shoujo,,"Romance, Shoujo, Comedy, Manhua, ","76,379",4,76379,Tôi không phải bạn trai của cậu chap 2
510,SPIRIT FINGERS,Romance,Đang cập nhật,"Romance, Manhua, ","76,378",4,76378,Chapter 7
511,Gakuen Heaven,Romance,U-jin,"Romance, School Life, Harem, Comedy, Seinen, ","76,378",4,76378,Chapter 60: em có bạn bè gì không?
512,Fairy Megane,Supernatural,"Mashima Hiro,Yoshikawa Miki","One Shot, Live action, Fantasy, Supernatural, Anime, Shounen, Action, Comedy, ","76,377",4,76377,Fairy Megane OneShot
513,Nina Jalhae,Comedy,Jo Oon Hak,"Action, Romance, Comedy, School Life, Shounen, ","76,370",4,76370,Nina jalhae chapter 012
514,Ninja Loạn Thị Bản Đẹp,Adventure,Amako Soubee,"Truyện scan, Seinen, Comedy, Adventure, Shounen, ","76,366",4,76366,Ninja loạn thị bản đẹp vol 15.8
515,[Trọn Bộ] Ô LONG VIỆN TÌNH HUYNH ĐỆ - Truyện Tranh Online,Action,Đang cập nhật,"Action, Comedy, Manhua, Adventure, Shounen, ","76,365",4,76365,Chapter 20.4
516,Tự Cường Bất Tức,Manhua,Quảng Bân Cường,"Action, Manhua, ","76,362",4,76362,Tự cường bất tức chap 2a
517,Trọng Sinh Chi Ma Tôn Đương Đạo,Martial Arts,Đang cập nhật,"Action, Martial Arts, Comedy, Manhua, ","76,356",4,76356,Chapter 109
518,Cát Xê Người Tình Bóng Đêm,Shoujo,Đang cập nhật,"Romance, Shoujo, Manhua, ","76,348",4,76348,Chapter 7
519,Shuu 7,,Đang cập nhật,", ","76,347",4,76347,Chapter 4
520,Thái Tử Vương Quốc Láng Giềng Rơi Vào Lưới Tình Với Nữ Phản Diện,Romance,"Satoya Hoshina, Puni-chan ","Drama, Romance, Shoujo, Xuyên không, ","76,345",4,76345,Chap 1.3
521,"Quyền thiếu, lão bà ngươi muốn chạy trốn",Manhua,安悠然+红薯网+漫神动漫,"Romance, Manhua, ","76,342",4,76342,Chapter 21
522,Akiyama-Kun,,NOBARA Aiko,", ","76,337",4,76337,Chapter 2
523,Ô Long Viện Linh Vật Sống,Slice of Life,Yao - Hsing - Au,"Manhua, Slice of Life, Romance, School Life, Shoujo, Comedy, ","76,335",4,76335,Chapter 12
524,HỆ THỐNG CHẾ TẠO NỮ THẦN - Truyện Tranh Ngôn Tình Hay,Xuyên không,Đang cập nhật,"Romance, Xuyên không, Manhua, ","76,322",4,76322,Chapter 286
525,Starry Sky - In Spring,School Life,"Honey Bee,Kamatani Haruhi","Romance, School Life, Harem, Shoujo, ","76,320",4,76320,Starry sky 
526,1,,Đang cập nhật,", ","76,310",4,76310,Chapter 41
527,Thiên Thần Không Có Tiết Tháo,Romance,Fesina,"Romance, Manhua, Đam Mỹ, ","76,308",4,76308,Chapter 52
529,Loving you 24/7,One Shot,Mishima Kazuhiko,"Romance, Shounen-ai, Slice of Life, One Shot, ","76,300",4,76300,Loving you 24/7 OneShot
530,Necromance,Romance,DOUMOTO Yuuki,"Shounen, Romance, Fantasy, Adventure, Action, Comedy, Manga, ","76,293",4,76293,Chapter 272
531,Hãy Nhắm Mắt Khi Anh Đến,Shoujo,Đinh Mặc,"Drama, Romance, Shoujo, Manhua, ","76,290",4,76290,Chapter 52
532,Ano Hana,Drama,Mari Okada,"Drama, Romance, Slice of Life, ","76,287",4,76287,Ano hana chap 2
533,Seinaru Ken wo Nuitara Onna no Ko ni Natte Shimatta Yuusha no Manga,Soft Yuri,Fukuoka Taro,"Soft Yuri, Fantasy, Comedy, Gender Bender, Manga, ","76,282",4,76282,Chapter 5
534,Kiếm Hiệp Tình Duyên,Martial Arts,Đang cập nhật,"Manhua, Martial Arts, ","76,277",4,76277,Chapter 0
535,Em Rất Thích Anh,Manhua,Đang cập nhật,"Romance, Manhua, Shoujo, Comedy, One Shot, ","76,277",4,76277,Chapter 1: One shot
536,Super Oresama Love Story,Romance,HIROYUKI,"Romance, Comedy, Shounen, ","76,275",4,76275,Super oresama love story chap 4
537,Me and You and Her Sofa,Comedy,Đang cập nhật,"Comedy, Yuri, ","76,274",4,76274,Chapter 1
538,Bokuretsu Manken Love Gun,School Life,KOUNO Kouki,"One Shot, Shounen, Romance, School Life, Action, Comedy, ","76,273",4,76273,Bokuretsu Manken Love Gun OneShot
539,Thất Chủng Binh Khí,Adventure,,"Action, Manhua, Martial Arts, Adventure, ","76,271",4,76271,Thất chủng vũ khí chap 65
540,Khí Phách Lão Công Không Phải Người,Romance,漫客文化,"Romance, Fantasy, Xuyên không, Cổ Đại, ","76,270",4,76270,THÔNG BÁO QUAN TRỌNG
541,Ai Ga Tomaranai,Harem,Ken Akamatsu,"Romance, Truyện scan, Harem, Comedy, Supernatural, ","76,269",4,76269,Ai ga tomaranai chap 27
542,[Truyện Tranh] Giant Killing - Bản Tiếng Việt Mới Nhất,Manga,Masaya Tsunamoto,"School Life, Manga, Sports, ","76,269",4,76269,Chapter 100
543,Otona no Koi wa Kojiraseru,Comedy,Đang cập nhật,"Shoujo, Comedy, ","76,267",4,76267,Chapter 3
544,Trảm - Zan,Adventure,Sugita Naoya,"Action, Comedy, Adventure, Shounen, ","76,262",4,76262,Chapter 2
545,Rikon Choutei,,Đang cập nhật,", ","76,259",4,76259,Chapter 1: Oneshot
546,Akaki Tsuki no Mawaru Koro,Romance,,"Romance, ","76,253",4,76253,Akaki tsuki no mawaru koro chap 10.2
547,APH Doujinshi - Japan! Falling In Love With Me,Shoujo Ai,Soyogo/ Tonipochi Fuguya 3,"Slice of Life, Shoujo Ai, One Shot, Doujinshi, Shounen, ","76,244",4,76244,Chapter 1
548,The Punisher: WidowMaker,Action,Marvel,"Action, Comic, ","76,239",4,76239,Chapter 7: [END]
549,Đàn Ông Trong Tương Lai Không Dễ Làm,Manhua,Đang cập nhật,"Action, Manhua, Adventure, Sci-fi, ","76,237",4,76237,Chapter 4
550,Những câu chuyện ngắn,VnComic,Natsume Juushi,"Slice of Life, VnComic, ","76,222",4,76222,Câu chuyện 5 : my OTP
551,Dragon Ball Z Fukkatsu no F,Martial Arts,Đang cập nhật,"Shounen, Fantasy, Adventure, Action, Martial Arts, Manga, ","76,220",4,76220,Chapter 3: 
552,Thuần Bạch Vận Mệnh Chi Luân,Manhua,Vị Trực Bát - Linh Miêu Nhóm,"Romance, Fantasy, Xuyên Không, Manhua, ","76,218",4,76218,Chapter 1.5
553,Boy Princess,Shounen-ai,Seyoung Kim,"Romance, Shounen-ai, Manhwa, ","76,214",4,76214,Boy princess chap 036
554,Yahari Ore No Seishun Love Come Wa Machigatteiru,Comedy,Đang cập nhật,"Drama, Comedy, ","76,214",4,76214,Chapter 31
555,Otoge Ni Trip Shita Ore ♂,Fantasy,Ikusa Kano,"Harem, Fantasy, Shoujo, Adventure, Comedy, Manga, ","76,209",4,76209,Chapter 1
556,Hòa thượng ! Tôi yêu anh !,Magic,Elizz,"Cổ Đại, Romance, Magic, ","76,206",4,76206,Thông báo xíu
557,dark mage,Seinen,"KIM Jung Ryul,KANG Jae-Sin","Action, Fantasy, Seinen, Martial Arts, ","76,186",4,76186,Dark mage chap 3a
558,Zenryoku Shounen,Shoujo,Sahara Mizu,"Romance, Slice of Life, Shoujo, One Shot, ","76,175",4,76175,Zenryoku Shounen OneShot
559,Vân Thiên Ca,Manhua,圣哲文化,"Cổ Đại, Manhua, ","76,175",4,76175,CHAP 33
560,Thiên Hỏa Đại Đạo,Action,Đang cập nhật,"Action, Mystery, Manhua, ","76,172",4,76172,Chapter 79
561,Bút Ký Phản Công Của Nữ Phụ Pháo Hôi (DROP-Tác giả không ra chap mới),Xuyên không,Tích Kha Tích,"Xuyên không, Comedy, Manhua, Adventure, ","76,170",4,76170,Chap 31: Mục đích của Đoạn phu nhân
562,Richard Hayashi - Chiến binh cung Hoàng Đạo,One Shot,Đang cập nhật,"Comedy, One Shot, Adventure, ","76,163",4,76163,Chapter 1: One shot
563,Bỗng dưng thành vợ đại hoàng tử!,VnComic,Bé Cute❤,"Romance, Xuyên không, VnComic, ","76,159",4,76159,"Chap 1: ""tiểu thư!"" ?"
564,Truyện tranh Giáo dục Vật lí,Comedy,Hoàng Hiền,"VnComic, Slice of Life, Shounen, School Life, Shoujo, Trinh Thám, Comedy, ","76,157",4,76157,Giới thiệu chương mới
565,Trọng Sinh Tiểu Y Tiên,Action,Đang cập nhật,"Action, Xuyên Không, Manhua, Adventure, ","76,157",4,76157,Chapter 83
566,Một nửa Ranma,Shounen,Rumiko Takahashi,"Action, Gender Bender, Comedy, Martial Arts, Shounen, ","76,156",4,76156,Chapter 407
567,The Uncanny,,Đang cập nhật,", ","76,155",4,76155,Chapter 1
568,Truyện Cổ Tích Dành Cho Người Lớn,Drama,Đang cập nhật,"Drama, ","76,151",4,76151,Chapter 7
569,Thác Sủng Thiên Giá Danh Viên,Manhua,Hữu Lộc Văn Hóa,"Romance, Manhua, ","76,147",4,76147,Chapter 39
570,KnB Short Doujinshi - AkaKise,Action,Đang cập nhật,"Action, Psychological, Harem, Webtoon, Slice of Life, Sports, Romance, School Life, Gender Bender, Adventure, Shounen Ai, Supernatural, Comedy, Tragedy, Doujinshi, Shoujo Ai, ","76,141",4,76141,Chapter 1
571,Đô Thị Tối Cường Cuồng Binh,Action,Đang cập nhật,"Action, Manhua, Adventure, ","76,138",4,76138,Chapter 40
572,Jikan Teishi Yuusha,Action,Mitsunaga Yasunori,"Action, Comedy, Adventure, Manga, ","76,124",4,76124,Chapter 15
573,Siêu năng 1.5,Comic,Nasty cat,"One Shot, Manhwa, Sports, Action, Comic, Comedy, ","76,117",4,76117,Chapter 38
574,"One Piece Dj – Honestly, Our Captain Is The Best!",Gender Bender,Đang cập nhật,"Gender Bender, ","76,110",4,76110,Chapter 1
575,Bukiyou Na Silent,Romance,,"Romance, School Life, Comedy, Manga, Yaoi, ","76,109",4,76109,Extra 1
576,Rule - Annihilation classroom,School Life,USUI Tomomi,"Drama, School Life, Horror, ","76,109",4,76109,Chapter 17
577,Kuroko no Basket Doujinshi - Shota Kuroko (tâm hồn trẻ thơ hóa),Slice of Life,カビ (Kabi),"Slice of Life, Shounen, Anime, Comedy, Sports, Doujinshi, ","76,105",4,76105,Chapter 7
578,Tenseisaki ga Shoujo Manga no Shirobuta Reijou datta,Romance,HANANO Risa - SAKURA Ageha,"Romance, Slice of Life, Shoujo, Manga, ","76,101",4,76101,Chapter 5
