,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
558,Ultimate Iron Man,Action,Stan Lee,"Action, Comic, Adventure, ","66,955",4,66955,Ultimate iron man chap 3
559,Asobi ni Iku yo!,Harem,KAMINO Okina,"Seinen, Sci-fi, Harem, Romance, Action, Comedy, ","66,956",4,66956,Asobi ni iku yo! chap 4
560,Limited Lover,Shoujo,,"Romance, Slice of Life, Shoujo, Josei, ","66,953",4,66953,Limited lover chap 2
561,Hatsukoi Ryuuseigun,Romance,,"Romance, School Life, Shoujo, ","66,945",4,66945,Hatsukoi ryuuseigun chapter 1
562,Yu Gi Oh-Gx,Mystery,"Kazuki Takahashi,Naoyuki Kageyama","Action, Mystery, Adventure, Manga, ","66,947",4,66947,Yu gi oh
563,Amagi - Công Viên Tươi Đẹp,Shounen,"YOSHIOKA Kimitake,Gatou Shouji","Romance, Comedy, Supernatural, Shounen, ","85,712",4,85712,Amagi 
564,Dorobou Night Trick,Psychological,Yucha P - Yukiji,"Mystery, Fantasy, Shoujo, Supernatural, Psychological, ","66,935",4,66935,Chapter 1
565,Fushigi Yuugi,Comedy,Watase Yuu,"Harem, Romance, Fantasy, Shoujo, Gender Bender, Adventure, Historical, Comedy, ","66,936",4,66936,Fushigi yuugi chap 4
566,Kyou no Asuka Show,Seinen,MORI Taishi,"Slice of Life, Seinen, Comedy, ","66,932",4,66932,Kyou no asuka show chap 048 end
567,VS EVIL,Manga,Đang cập nhật,"Manga, ","66,933",4,66933,Chapter 1.3
568,Kimi ni Happiness,Shoujo,Ichinose Ruka,"Romance, School Life, Shoujo, Comedy, Slice of Life, ","66,928",4,66928,Kimi ni happiness chap 4.5
569,Ngưu Lang - Chức Nữ,Fantasy,Yuria,"Romance, Fantasy, Shounen, ","66,921",4,66921,Ngưu lang 
570,KHÔNG TÊN,School Life,Winter@,"School Life, ","66,916",4,66916,Chap 1
571,COLOR (MIMORI AO),Slice of Life,Mimori Ao,"Romance, School Life, Shoujo, Comedy, Slice of Life, ","66,908",4,66908,Chapter 1
572,Siscon Onee-chan to Ki ni shinai Imouto,Shoujo-ai,Kiribai Kineso,"Romance, Slice of Life, Seinen, Comedy, Shoujo-ai, ","66,906",4,66906,Chapter 10
573,Isekai Meikyuu de Harem wo,Manga,Đang cập nhật,"Action, Fantasy, Manga, Adventure, Mystery, ","66,904",4,66904,Chapter 9
574,Ichiban Ushiro no Dai Maou,School Life,Mizuki Shoutarou,"Harem, Seinen, Drama, School Life, Supernatural, Comedy, ","66,901",4,66901,Chapter 43
575,KHR Doujinshi - Mooshine,Shoujo Ai,N*K - Ako,"Romance, Shoujo Ai, One Shot, Doujinshi, Shounen, ","66,898",4,66898,Chapter 1
576,Idol của tôi,Romance,Gió 6622,"Romance, School Life, VnComic, ","66,898",4,66898,Vượt qua “vòng gửi xe”
577,Worldend: Debugger,Action,Đang cập nhật,"Action, Mystery, Josei, Supernatural, ","66,894",4,66894,Chapter 16: Bản sửa
578,"Triều Tây, In Or Out",Manhua,Đang cập nhật,"Romance, Comedy, Manhua, ","66,892",4,66892,Chapter 46
579,Mắt Đỏ,Manhua,Đang cập nhật,"Mystery, Horror, Manhua, ","66,887",4,66887,Mắt đỏ chap 18: ending
580,Bóng Chuyền Nảy Lửa - Taiga DJ,Shoujo-ai,Nhiều tác giả,"Sports, Romance, School Life, Shoujo-ai, Comedy, Shounen, Doujinshi, ","66,887",4,66887,Chapter 16
581,Radiant,Action,,"Action, Manga, Magic, Adventure, Shounen, ","66,884",4,66884,Radiant chapter 2
582,2ljk,Slice of Life,NEKOSUNA Ippei,"Slice of Life, Comedy, Shoujo-ai, ","66,882",4,66882,Chapter 3
583,The Seven Kings Of The Lands,Sci-fi,Đang cập nhật,"Action, Adventure, Supernatural, Sci-fi, Manga, ","66,880",4,66880,Chapter 1
584,[Gacha] Cao Thủ Học Đường,School Life,Isuga,"Action, School Life, Xuyên không, Supernatural, ","66,881",4,66881,Chapter 3: Chạm trán kẻ ngông cuồng
585,Haru No Menuetto,School Life,,"School Life, Shounen-ai, ","66,874",4,66874,Haru No Menuetto OneShot
586,Ông chủ của tôi là yêu quái,Đam Mỹ,Thiên Thu Diệp,"Manhua, Đam Mỹ, ","66,910",4,66910,Chap 73.5
587,Devil Ecstasy,Seinen,OSHIMI Shuzo,"Romance, Fantasy, Seinen, Comedy, ","66,848",4,66848,Devil ecstasy vol.1 ch.4: angry breasts
588,Koisuru Barairo Tenchou,Yaoi,Mochimeko,"Shounen-ai, Yaoi, ","66,848",4,66848,Koisuru barairo tenchou chap 1:
589,Hiệp Sĩ Giấy - Origami Fighter,Sci-fi,Jhou Sian Zong,"Action, Manhua, Martial Arts, Adventure, Sci-fi, ","66,845",4,66845,Chapter 103: (END)
590,Masamune-kun no Revenge,Manga,Takeoka Hazuki,"Romance, School Life, Manga, ","66,868",4,66868,Chapter 50.1
591,Cuồng Long,Adventure,Đang cập nhật,"Action, Martial Arts, Adventure, Manhwa, ","66,840",4,66840,Chapter 28
592,Con Đường Kỳ Bí,Drama,,"Drama, Mystery, Horror, Manhua, Supernatural, ","66,833",4,66833,Con đường kỳ bí – chap 3
593,Băng Sơn Tổng Tài Sủng Thê Vô Độ,Romance,Jun - Phỉ Nguyệt Chi Truyện,"Drama, Romance, ","66,828",4,66828,Chapter 50
594,Moryo Kiden,Adventure,Akiyama Tamayo,"Drama, Fantasy, Romance, Shoujo, Adventure, ","66,803",4,66803,Moryo kiden omake 2
595,Ngã đích tư nhân luyến viên đạo sư,Manhua,Đang cập nhật,"Manhua, ","66,799",4,66799,Chapter 1.1
596,Cáo A Cát Kém Tắm,Comedy,Đang cập nhật,"Comedy, Manhua, ","66,798",4,66798,Chapter 4
597,Hoàng đế Sheng Shidi,Comedy,Đang cập nhật,"Comedy, Manhua, ","66,791",4,66791,Chapter 1
598,Hataraku Maousama! High School!,Shounen,"Wagahara Satoshi,Hiragi Akio","Seinen, Fantasy, Shounen, Romance, School Life, Supernatural, Comedy, ","66,780",4,66780,Chapter 031
599,Cửa Hàng Phù Thủy,Comedy,Hwang Mi Ri,"Drama, Fantasy, Romance, Comedy, Shoujo, ","66,780",4,66780,Cửa Hàng Phù Thủy tập 9.4 [End]
600,Mười Lăm Phút,Supernatural,Đang cập nhật,"Drama, Supernatural, Manhwa, ","66,774",4,66774,Chapter 1
601,Cuộc Chiến Trên Sao Hỏa Ngoại Truyện - Asimov,Fantasy,Đang cập nhật,"Sci-fi, Manhwa, Drama, Fantasy, Supernatural, Adventure, Action, Comedy, Martial Arts, Manga, ","66,767",4,66767,Chapter 5
602,Land of the Blindfolded,Manga,Sakura Tsukuba,"Romance, Manga, ","66,766",4,66766,Chapter 20
603,Chameleon,Action,Đang cập nhật,"Action, Romance, Comedy, School Life, Shounen, ","66,762",4,66762,Chapter 3
604,Gravetown,One Shot,Junji Ito,"Horror, One Shot, ","66,758",4,66758,Gravetown oneshot
605,[Truyện Tranh] UnOrdinary - Bản Tiếng Việt Chap Mới Nhất,Fantasy,,"Action, Fantasy, Comedy, Manhwa, ","66,786",4,66786,Unordinary chapter 117
606,Justice League of America,Action,DC Comics,"Action, Comic, Supernatural, ","66,754",4,66754,Justice league of america #4: power and glory 
607,KHÔNG THỂ THOÁT KHỎI NHÀ SƯ,Slice of Life,DƯƠNG NHẤT,"Romance, Slice of Life, Comedy, ","66,750",4,66750,Chap 30
608,Ngôi Sao Kabi,Fantasy,Hikawa Hirokazu,"Fantasy, Comedy, ","66,748",4,66748,Ngôi sao kabi chap 225
609,Lấy chồng thay chị,Romance,XMO,"Drama, Romance, Shoujo, ","66,740",4,66740,Chapter 5
610,Inaba Rabbits,Harem,CHIAKI Tarou,"Harem, Seinen, Shounen, Romance, School Life, Supernatural, Comedy, ","66,738",4,66738,Inaba rabbits chap 10
611,Let,Drama,Iminsu,"Drama, Shounen, Romance, Supernatural, Adventure, Action, Comedy, Tragedy, ","66,733",4,66733,Chapter 1
612,Vợ Chồng Trẻ Con Bản Đẹp,Shoujo,Hwang Mi Ri,"Romance, Shoujo, Comedy, Manhwa, ","66,747",4,66747,Chapter 18
613,Cô dâu bé nhỏ,Action,Đang cập nhật,"Action, Drama, Romance, Comedy, ","66,731",4,66731,Chapter 2: End
614,Guns Girl SchoolDayZ EX,Action,,"Action, Comedy, Manhua, ","66,727",4,66727,Guns girl schooldayz ex chapter 8
615,Mieru Hito,Adventure,IWASHIRO Toshiaki,"Action, Comedy, Supernatural, Adventure, Shounen, ","66,723",4,66723,Mieru hito 18
616,Winx Công Chúa Phép Thuật Phần 8,Romance,Đang Cập Nhật,"Romance, School Life, Comic, ","66,724",4,66724,Chap 01 
617,Fly High !,Martial Arts,Oouchi Natsumi,"Drama, Slice of Life, Romance, Shoujo, Comedy, Martial Arts, ","66,723",4,66723,Fly high ! chap 7b
618,"Ngốc ạ, tớ thích cậu",Romance,Tân Mạc - vuitruyentranh,"Romance, School Life, Shoujo, Comedy, Slice of Life, ","66,720",4,66720,"Ngốc ạ, tớ thích cậu chap 8"
619,Ginga Densetsu Weed Gaiden,Historical,Takahashi Yoshihiro,"Adventure, Anime, Manga, Historical, Live action, ","66,717",4,66717,Ginga densetsu weed gaiden chap 2
620,Seifuku!,Shounen,Attsun,"Romance, School Life, Comedy, Shounen, ","66,716",4,66716,Seifuku! chap 2
621,Kiss me after school,One Shot,Shiiba Nana,"One Shot, ","66,716",4,66716,Kiss me after school OneShot
622,GET BACKERS,Supernatural,"Aoki Yuuya,Ayamine Rando","Mystery, Sci-fi, Shounen, Drama, Supernatural, Action, Comedy, ","66,716",4,66716,Get backers bonus tranh màu :)))
623,Alice everlasting,One Shot,ARASHIDA Sawako,"Romance, Fantasy, Seinen, One Shot, ","66,707",4,66707,Chapter 1: One shot
624,Seishun Catharsis,Drama,Katsuragi,"Drama, Romance, Shoujo Ai, Shounen, ","66,705",4,66705,Chapter 2
625,Tấm Cám: Untold God Father,VnComic,Hà Trần,"VnComic, ","66,700",4,66700,Chapter 5
626,Game Yaru kara 100-en Kashite!,Romance,Zawa - Nakano,"Romance, Slice of Life, Seinen, Comedy, ","66,695",4,66695,Chapter 11
627,It và Lily,Supernatural,ZAKI Mitsunori,"Comedy, Supernatural, Shounen, ","66,693",4,66693,It và lily one shot
628,Goblin Slayer,Seinen,,"Mystery, Seinen, Fantasy, Supernatural, Adventure, Action, Tragedy, ","66,694",4,66694,Chapter 23
629,Đêm Ngày Triền Miên,Magic,Anjeo ,"Mystery, Drama, Manhua, Romance, Fantasy, Shoujo, Magic, Comedy, ","66,689",4,66689,Chap 0
630,Vợ tôi là Hổ,Romance,Đang cập nhật,"Action, Romance, Comedy, ","66,690",4,66690,Chapter 96
631,Dụ hoặc đại boss làm lão công,Romance,Luen,"Romance, Comedy, ","66,771",4,66771,Tình yêu đích thực
632,Ánh sáng - bóng tối (Liên minh huyền thoại),Comic,Đang cập nhật,"Action, Comic, ","66,678",4,66678,Chapter 1: One shot
633,Một mình dạo quanh hầm ngục,Fantasy,Manhwa TV,"Action, Fantasy, Supernatural, ","66,677",4,66677,Chapter 40
634,Sensei wa Warui Ko,Shoujo,Misaki Natsumi,"School Life, Shoujo, Comedy, ","66,675",4,66675,Chap 3
635,Circle,Đam Mỹ,Đang cập nhật,"Shounen Ai, Manhua, Đam Mỹ, ","66,676",4,66676,Chapter 12
636,Dụ Ái Tiểu Hồ Tiên,Romance,七宿工作室,"Cổ Đại, Drama, Romance, Manhua, ","66,670",4,66670,Chap 16
637,Love Like Crazy - Điên Vì Yêu,Romance,Hwang Mi Ri,"School Life, Manhwa, Romance, Truyện scan, Shoujo, Comedy, ","66,669",4,66669,Điên Vì Yêu 
638,Đô Thị Phong Thần,Fantasy,JT ,"Fantasy, Comic, Xuyên không, Manhua, ","73,597",4,73597,Chap 8: Không Bán!
639,The Strongest Virus,Action,,"Action, Supernatural, ","66,646",4,66646,The strongest virus chap 28
640,[Truyện] Shin Kotaro Makaritoru! Juudouhen - Full Mới Nhất,Action,Tatsuya Hiruta,"Action, Manga, Shounen, ","66,991",4,66991,Shin kotaro makaritoru! juudouhen chap 225
641,The Transformers - Autocracy,Adventure,,"Action, Comic, Adventure, ","66,638",4,66638,Chapter 12
642,Dị Tộc Trùng Sinh,Manhua,Koi goes wild,"Action, Manhua, ","66,686",4,66686,Chap 59
643,Animal Panic!,School Life,Đang cập nhật,"Romance, School Life, Shoujo, One Shot, ","66,635",4,66635,Chapter 1: One shot
644,Demon Sacred,Action,ITSUKI Natsumi,"Action, Manga, Sci-fi, Adventure, ","66,633",4,66633,Chapter 2
645,Hello Michael!,Comedy,Kobayashi Makoto,"Comedy, Manhua, ","66,621",4,66621,Hello michael! 12
646,Boku no Kanojo ga Majime Sugiru Shojo Bitch na Ken,Slice of Life,MATSUMOTO Namiru,"Romance, Slice of Life, Comedy, ","66,620",4,66620,Chapter 49
647,Mimi no Kaidan (Mimis Ghost Stories),Slice of Life,Ito Junji,"Slice of Life, Horror, Supernatural, ","66,613",4,66613,Mimi no kaidan (mimi's ghost stories) chap 6
648,Otae-san wa Kyou mo Tabetai,Horror,AMAYAMA Maya,"Mystery, Horror, Shounen, ","66,604",4,66604,Chapter 2
649,Kỳ Tích Noãn Noãn,Manga,老コトコ (Rō Kotoko),"Romance, Fantasy, Shoujo, Manga, ","66,601",4,66601,Chương 1.2
650,Ma cà rồng và thiếu nữ hoa hồng,Comedy,Đang cập nhật,"Romance, School Life, Comedy, Manga, ","66,588",4,66588,Chapter 12
651,Natsu no Saigo ni Yosete,Action,Machie Umematsu,"Action, Romance, One Shot, Adventure, Manga, ","66,586",4,66586,Chapter 1: Oneshot
652,Deep Love - Host,Psychological,Yoshii Yuu,"Romance, Manga, Psychological, Shoujo, Drama, Tragedy, ","66,581",4,66581,Deep love 
653,Shinitai Flan,One Shot,Đang cập nhật,"Psychological, One Shot, Doujinshi, ","66,578",4,66578,Chapter 1
654,Ashita no Yoichi!,Manga,MINAMOTO Yuu,"Romance, Manga, ","66,565",4,66565,Chapter 58: End
655,H2,Shounen,Adachi Mitsuru,"Romance, School Life, Sports, Shounen, Truyện scan, ","66,563",4,66563,H2 vol 34 end
656,Vợ nội trợ chồng sát thủ,Shounen,Đang cập nhật,"Drama, Manhwa, Shounen, ","66,589",4,66589,Chapter 109
657,Trở Lại Tuổi Mười Mấy,Manhwa,Đang cập nhật,"Romance, School Life, Manhwa, ","66,562",4,66562,Chapter 159: 
658,Kuchi ga Saketemo Kimi ni wa (2020),Horror,Đang cập nhật,"Romance, Horror, Comedy, Manga, ","66,553",4,66553,Chapter 2
659,Mahou Shoujo Danshi Koukousei,Gender Bender,Đang cập nhật,"Gender Bender, ","66,552",4,66552,Chapter 2
660,Ác Ma Chuyên Sủng: Cô Vợ Ngọt Ngào Của Tổng Tài,Harem,Đang cập nhật,"Romance, Harem, Manhua, Shoujo, ","66,549",4,66549,Chapter 39
661,Đạo Sĩ Giang Hồ,Adventure,Đang cập nhật,"Action, Comedy, Adventure, Manhwa, ","66,545",4,66545,Chapter 23
662,Going In The Wrong Direction,Slice of Life,Henja,"Slice of Life, School Life, Comedy, Webtoon, ","66,533",4,66533,Chapter 1
663,Chúng Ta Ly Hôn Rồi!! Đừng Làm Phiền Tôi Nữa,Drama,Bí-corn,"Drama, Romance, ","66,520",4,66520,Chap 8
664,Lời thú tội của thần linh,Manhua,Lê sắc_ lưu ly các,"Manhua, ","66,490",4,66490,Chapter 5
665,Tình hoá hận,Romance,Tear Pure,"Romance, VnComic, ","66,489",4,66489,Chap 2
666,Công chúa trong lồng đen và vị vua khát máu,Historical,KUSANAGI Mizuho,"Drama, One Shot, Romance, Shoujo, Historical, Comedy, ","66,483",4,66483,Chapter 1: One shot
667,Pumpkin Night,Horror,Đang cập nhật,"Horror, ","66,484",4,66484,Chapter 14
668,Hành trình lật đổ vai phản diện,Romance,Nico Robin,"Romance, Xuyên không, Yaoi, ","66,485",4,66485,Chap 2
669,Tu Chân Truyền Nhân Tại Đô Thị,Manhua,Đang cập nhật,"Action, Manhua, Adventure, ","66,480",4,66480,Chapter 18
670,Nhiệm vụ trong đêm Giáng Sinh,Action,Stukuba Sakura,"Action, School Life, One Shot, Adventure, Manga, ","66,463",4,66463,Chapter 12
671,Giết 6 Tỷ Con Ác Quỷ,,Đang cập nhật,", ","66,461",4,66461,Chapter 1
672,Tương Dương Hậu Truyện,Adventure,Đang cập nhật,"Action, Romance, Adventure, ","66,455",4,66455,Chapter 1
673,Em Lo Xinh Anh Lo Đẹp,Romance,Đang cập nhật,"Romance, Shoujo, Manhua, ","66,453",4,66453,Chapter 2
674,Thiết Tướng Tung Hoành (Cựu Tác),Action,Đang cập nhật,"Action, Manhua, Adventure, ","66,447",4,66447,Chapter 25
675,Hệ Thống Tìm Đường Chết Mạnh Nhất,Xuyên Không,Đang cập nhật,"Cổ Đại, Xuyên Không, Manhua, Adventure, ","66,453",4,66453,Chapter 68
676,Makka Na Tulip Wo Kimi Ni,Romance,,"Romance, School Life, Shoujo, One Shot, Manga, ","66,441",4,66441,Makka Na Tulip Wo Kimi Ni OneShot
677,Vì Ai Mà Giả Kim Thuật Sư Tồn Tại,,Đang cập nhật,", ","66,439",4,66439,Chapter 0
678,Khu rừng của Niini,Shounen Ai,Đang cập nhật,"Shounen Ai, Fantasy, Comedy, ","66,433",4,66433,Chapter 2
679,Thay tổng giám độc cố chấp gả vợ,Romance, ,"Romance, Manhua, ","66,436",4,66436,Chaper 4
680,Cặp Đôi Bá Đạo,Comedy,WILLOW,"Romance, School Life, Comedy, Slice of Life, ","66,429",4,66429,Chapter 96
681,Người Yêu 0˚C,Comedy,jackwang,"Romance, Shoujo, Comedy, Manhua, ","66,426",4,66426,Người yêu 0 độ – chap 31
682,Bong Bóng Trắng,School Life,Han Yu Rang,"Drama, Manhwa, Romance, School Life, Shoujo, Comedy, ","66,421",4,66421,Chapter 10
683,EKO LAND,Fantasy,Ferick,"Action, Fantasy, Adventure, ","66,420",4,66420,EKO LAND Chap 0.2 HEAT OF THE SUN
684,Valkyrie Profile,Martial Arts,Hijikata Yuu,"Fantasy, Martial Arts, Shounen, ","66,410",4,66410,Chapter 1
685,Ningyou Touge,Horror,Đang cập nhật,"Drama, Mystery, Horror, Comedy, Supernatural, ","66,401",4,66401,Chapter 1
686,Oushitsu Kyoushi Haine,Comedy,Akai Higasa,"School Life, Comedy, Historical, Shounen, ","15,164",4,15164,Chapter 12
687,Monster Hunter Orage,Sci-fi,Mashima Hiro,"Action, Manga, Sci-fi, Adventure, ","66,400",4,66400,Chapter 14: 
688,Red-Living On The Edge,Historical,MURAEDA Kenichi,"Action, Drama, Seinen, Adventure, Historical, ","66,399",4,66399,Red
689,Attaque,Sports,Lee Sae-Hyung,"Action, Psychological, Sports, School Life, Shounen, ","66,394",4,66394,Attaque chap 27
690,Twilight of the Gods - Hoàng Hôn Của Chư Thần,Fantasy,Soleil Productions,"Action, Fantasy, Supernatural, ","66,401",4,66401,#10 
691,Good Girl & Bad Teacher,School Life,Đang cập nhật,"Soft Yuri, School Life, One Shot, ","66,391",4,66391,Chapter 1: One shot
692,Hetalia Dj - Ashita Mo Aeru?,Shounen-ai,,"Shounen-ai, Doujinshi, ","66,370",4,66370,Hetalia dj 
693,Lightning Degree,Adventure,Đang cập nhật,"Webtoon, Fantasy, Adventure, Action, Martial Arts, Manga, ","66,371",4,66371,Chapter 5
694,Eleven,Manga,Đang cập nhật,"Manga, ","66,369",4,66369,Chapter 7
695,Mushihime - Nữ chúa côn trùng,Comedy, Hokazono Masaya & Satomi Yu,"Horror, Comedy, ","66,362",4,66362,Chapter 24
696,Boss Tôi Yêu Em,Romance,NguyenHuong,"Romance, Shoujo, ","66,357",4,66357,Boss tôi yêu em * chap 16*
697,Mạch Tang Ca,Cổ Đại,cập nhật sau,"Cổ Đại, Xuyên không, ","66,395",4,66395,Thông báo
698,Fight Club 2,Action,Đang cập nhật,"Action, Psychological, Comic, ","66,344",4,66344,Chapter 2
699,MACHIGATTA KO WO MAHOU SHOUJONI SHITE SHIMATTA - Truyện Tranh Hay,Comedy,,"Magic, Fantasy, Shounen, School Life, Action, Comedy, ","66,343",4,66343,Machigatta ko wo mahou shoujoni shite shimatta chap 3
700,Caramel Diary,Shoujo,Megumi Mizusawa,"Romance, Shoujo, ","66,335",4,66335,Caramel diary chap 5
701,SS Sisters,Seinen,SANO Takashi,"Romance, School Life, Harem, Comedy, Seinen, ","66,336",4,66336,Ss sisters chap 16
702,Penguin Prince,Comedy,Motomi Kyousuke,"Romance, School Life, Shoujo, Comedy, Slice of Life, ","66,323",4,66323,Penguin prince chap 1
703,Nana,Manga,Yazawa Ai,"Romance, One Shot, Manga, ","66,323",4,66323,Chapter 84
704,Kuchuu Teien,Fantasy,Homerun Ken,"Drama, Fantasy, Romance, Soft Yaoi, Shounen-ai, ","66,323",4,66323,Kuchuu teien 
705,Cô Chủ Nhỏ,Shoujo,,"Truyện scan, Shoujo, Comedy, Cooking, ","66,314",4,66314,Cô Chủ Nhỏ tập 11 part 9
706,Nhật Ký Thường Ngày Của Tiên Vương,Manhua,Đang cập nhật,"Action, Manhua, ","66,310",4,66310,Chapter 30
707,Cầm Đế,Supernatural,Đường Gia Tam Thiếu,"Manhua, Supernatural, ","66,305",4,66305,Cầm đế chapter 30
708,V.b.rose,Comedy,Đang cập nhật,"Drama, Romance, Shoujo, Comedy, ","66,305",4,66305,Chapter 14: 
709,Đội quân đất nung,Mystery,Phương Đặc Động Mạn,"Mystery, Manhua, Martial Arts, Historical, ","66,303",4,66303,Chapter 26
710,The Fiary Captivity,Fantasy,,"Fantasy, ","66,297",4,66297,The Fiary Captivity chap 18
711,Một Thai Hai Bảo : Đưa Mami Về Nhà !,Romance,Sa Bà Phiêu Bạt,"Romance, Manhua, Anime, ","66,301",4,66301,Chapter 152
712,Makunouchi Deluxe,Action,MANABE Jouji,"Action, Mystery, Comedy, ","48,761",4,48761,Makunouchi deluxe 
713,Sơn Thần và Tiểu Táo,Romance,Đang cập nhật,"Action, Romance, Comedy, Manhua, Adventure, ","66,292",4,66292,Sơn thần và tiểu táo chap 10 [End]
714,Tại Sao Anh Lại Đến Nhà Tôi?,Slice of Life,,"Drama, Romance, Slice of Life, Manhwa, ","66,293",4,66293,Why did you come to my home? 003.1
715,Tiên Ma Biến,Xuyên Không,,"Xuyên Không, Manhua, ","66,290",4,66290,Tiên ma biến chap 19
716,Yumekuri,Romance,Hiro,"Harem, Seinen, Romance, Fantasy, Supernatural, Comedy, ","66,289",4,66289,Yumekuri chương 39.3
717,Tình Yêu Quý Tộc,Shoujo,Han Yu Rang,"Drama, Manhwa, Romance, School Life, Shoujo, Comedy, ","66,279",4,66279,Tình yêu quý tộc – chap 45
718,"Fukushuu wo Koinegau Saikyou Yuusha wa, Yami no Chikara de Senmetsu Musou suru",Seinen,Manimani Ononata,"Action, Fantasy, Seinen, Tragedy, Shounen, ","89,972",4,89972,Chapter 6
719,Người Thừa Kế Giá Đáo: Hiệu Thảo Làm Loạn Đủ Chưa?,Manhua,Đàm Khâu Các,"Romance, School Life, Comedy, Manhua, ","66,281",4,66281,Chap 78
720,(IS) Infinite Stratos - Sugar & Honey,School Life,Đang cập nhật,"Romance, School Life, Harem, Comedy, ","66,276",4,66276,Chapter 8
721,Hoa Hồng Hoang Dã,Shoujo,Toyota Yuu,"Romance, Shoujo, Comedy, ","66,264",4,66264,Hoa hồng hoang dã chap 8 [End]
722,Honki de Nakechau Koi,One Shot,Mitsuya Omi - Sakurai Machiko,"One Shot, Manga, ","66,257",4,66257,Chapter 2: Endless Song
723,Tensei Shitara Slime Datta Ken - Tái sinh thành bọng nhớt,Adventure,KAWAKAMI Taiki,"Fantasy, Comedy, Adventure, Shounen, ","66,257",4,66257,Tensei Shitara Slime Datta Ken 
724,Torikae Baya,Historical,Saitou Chiho,"Romance, Josei, Gender Bender, Manga, Historical, ","66,250",4,66250,Chapter 35
725,Teens House,School Life,Yoshinaga Yuu,"Romance, School Life, Shoujo, Comedy, ","66,235",4,66235,Teens house chương 001
726,Touhou - Kotatasu Gakari,,Đang cập nhật,", ","66,231",4,66231,Chapter 1: Oneshot
727,Ông Bà Nội Tuổi 17,Mystery,,"Mystery, Romance, Harem, Manhwa, School Life, ","66,215",4,66215,Ông bà nội tuổi 17 chap 009
728,Thập Nhị Thần Binh Khí,Manhua,Đang cập nhật,"Action, Mystery, Manhua, ","66,216",4,66216,Chapter 20
729,Justice League International,Comic,DC Comics,"Action, Martial Arts, Comic, Supernatural, Sci-fi, ","66,214",4,66214,Justice league international chap 4
730,Kokoro no Subete wo,Josei,Amanda Browning,"Romance, Josei, ","66,213",4,66213,Kokoro no subete wo chap 7
731,Ta Không Phải Là Giáo Chủ,Adventure,Lăng Vũ Mạt,"Xuyên không, Manhua, Adventure, ","66,211",4,66211,Chương 8
732,[Truyện Tranh] Shiga Hime - Bản Tiếng Việt Mới Nhất,Horror,Đang cập nhật,"Horror, Manga, ","66,208",4,66208,Chapter 31: .EnD
733,Quản Trị Mạng Tại Mạt Thế,Action,Đang cập nhật,"Action, Manhua, Adventure, ","66,207",4,66207,Chapter 25
734,Negative Happy Chain Saw Edge,Supernatural,"Takimoto Tatsuhiko,Saiki Junichi","Psychological, Shounen, Romance, Supernatural, Action, Comedy, ","66,200",4,66200,Negative happy chain saw edge chapter 08
735,Ta Không Phải Là NPC,Manhua,Đang cập nhật,"Manhua, ","66,201",4,66201,Chapter 109
736,Monochrome - Teito Ninpouchou,Drama,"IM Dal-Young,Lim Dall Young","Romance, Drama, Supernatural, Adventure, Action, ","66,196",4,66196,Monochrome 
737,Hybrid Child,One Shot,Shungiku Nakamura,"Romance, One Shot, Manga, ","66,191",4,66191,Chapter 3.2: .1
738,Thanh Niên Hạng F Chính Là Anh Trai Của 1 Cô Em Gái Dễ Thương,School Life,Mikawa Ghost,"Harem, Romance, School Life, Shoujo, Comedy, Manga, Doujinshi, ","66,189",4,66189,Chapter 27
739,"Another world,it exists",Fantasy,Tử Tiên Nhóm,"Psychological, Mystery, Adventure, Fantasy, ","66,186",4,66186,Chap 1
740,Kenka Banchou Otome - Koi No Battle Royal,Manga,Đang cập nhật,"Romance, School Life, Shoujo, Gender Bender, Comedy, Manga, ","66,183",4,66183,Chapter 9.1
741,Bách Yêu Dị Văn Lục,Cổ Đại,Comicool,"Cổ Đại, Mystery, Horror, Manhua, ","66,182",4,66182,Chap 9
742,"Khi chuyển sinh sang thế giới khác, tôi trở thành nữ hiệp và cậu ta trở thành một anh hùng",Fantasy,Mizunomoto,"Romance, Fantasy, Comedy, Gender Bender, Manga, ","66,179",4,66179,Chapter 3
743,Thủy Hử Quần Hiệp Truyện,Action,,"Action, Manhua, Martial Arts, Adventure, ","66,174",4,66174,Chapter 18
744,Kiss and Hang!!,Romance,Đang cập nhật,"Romance, Shoujo, One Shot, ","66,171",4,66171,Chapter 1: One shot
745,Kyuusen no Shima,Mystery,Higashida Yuusuke,"Mystery, Drama, Harem, Horror, Seinen, Romance, Supernatural, Action, Tragedy, ","66,170",4,66170,Kyuusen no shima chap ngoại truyện 2
746,"Itadakimasu, Gochisou-Sama",Slice of Life,Kurahashi Tomo,"Romance, Slice of Life, Yaoi, ","66,169",4,66169,"Itadakimasu, gochisou"
747,Táng - Luyến vật ngữ,Manhua,Đang cập nhật,"Manhua, ","49,982",4,49982,Chapter 1
748,Thuần thú sư ở dị giới,Manga,KANKITSU Yusura,"Romance, Fantasy, Harem, Comedy, Manga, ","66,167",4,66167,Chapter 2
749,Otometeki Syndrome,Shoujo,Harukawa You,"Romance, School Life, Shoujo, Comedy, Webtoon, ","66,163",4,66163,Otometeki syndrome chương 1
